id,name,constituency,state,house,allocatedAmount,totalExpenditure,utilizationPercentage,completedWorksCount,recommendedWorksCount,completedWorksValue,inProgressPayments,paymentGapPercentage,completionRate,pendingWorks,unspentAmount,totalRecommendedAmount,name_hi,constituency_hi,state_hi
6a932b5bcd944524379ede65,GOPINATH K,KRISHNAGIRI,Tamil Nadu,Lok Sabha,147000000.0,42753233.0,29.083831972789113,36,77,27542471.0,15210762.0,35.578039209338854,31.858407079646017,41,104246767.0,72446000.0,GOPINATH K,KRISHNAGIRI,Tamil Nadu
6a932b5bcd944524379ede4b,DR. S P SINGH,PRATAPGARH,Uttar Pradesh,Lok Sabha,147000000.0,42783929.0,29.10471360544218,106,533,34071121.0,8712808.0,20.36467478243992,16.588419405320813,427,104216071.0,88697950.0,DR. S P SINGH,PRATAPGARH,Uttar Pradesh
6a932b5bcd944524379edf6e,Shri Janardan Singh Sigriwal ,MAHARAJGANJ,Bihar,Lok Sabha,147000000.0,47230253.0,32.12942380952381,18,56,21432032.0,25798221.0,54.622237573023384,24.324324324324326,38,99769747.0,64873896.0,Shri Janardan Singh Sigriwal ,MAHARAJGANJ,Bihar
6a932b5bcd944524379ede6a,H.D. KUMARASWAMY,MANDYA,Karnataka,Lok Sabha,147000000.0,44450000.0,30.238095238095237,7,140,3500000.0,40950000.0,92.1259842519685,4.761904761904762,133,102550000.0,92000000.0,H.D. KUMARASWAMY,MANDYA,Karnataka
6a932b5ecd944524379ee2c0,Smt. Mamata Thakur (2024-30),Sitting Rajya Sabha,West Bengal,Rajya Sabha,147000000.0,44446422.0,30.235661224489796,51,9,28679769.0,15766653.0,35.47339086147362,85.0,-42,102553578.0,26052895.0,Smt. Mamata Thakur (2024-30),Sitting Rajya Sabha,West Bengal
6a932b5bcd944524379edf16,RAJABHAU,NASHIK,Maharashtra,Lok Sabha,152878682.11,46498714.0,30.41543357009254,21,89,21311605.0,25187109.0,54.167323853300545,19.090909090909093,68,106379968.11000001,86379500.0,RAJABHAU,NASHIK,Maharashtra
6a932b5ecd944524379ee28d,Shri Randeep Singh Surjewala (2022-28),Sitting Rajya Sabha,Rajasthan,Rajya Sabha,196063957.11,61282046.0,31.256150749634333,55,94,40284299.0,20997747.0,34.26410893657173,36.91275167785235,39,134781911.11,94026076.0,Shri Randeep Singh Surjewala (2022-28),Sitting Rajya Sabha,Rajasthan
6a932b5bcd944524379ede89,K. C VENUGOPAL,ALAPPUZHA,Kerala,Lok Sabha,147000000.0,44331588.0,30.157542857142854,37,52,26840190.0,17491398.0,39.45583451691376,41.57303370786517,15,102668412.0,60480650.0,K. C VENUGOPAL,ALAPPUZHA,Kerala
6a932b5bcd944524379edfbb,Vellalath Kochukrishnan Nair Sreekandan,PALAKKAD,Kerala,Lok Sabha,167807990.11,50584788.0,30.14444542649078,98,107,29910258.0,20674530.0,40.871042100641006,47.80487804878049,9,117223202.11000001,59901324.0,Vellalath Kochukrishnan Nair Sreekandan,PALAKKAD,Kerala
6a932b5bcd944524379eddeb,B K PARTHASARATHI,HINDUPUR,Andhra Pradesh,Lok Sabha,160491894.11,47797914.0,29.78213589232092,52,40,33917897.0,13880017.0,29.038959733682102,56.52173913043478,-12,112693980.11000001,46650000.0,B K PARTHASARATHI,HINDUPUR,Andhra Pradesh
6a932b5bcd944524379eddde,ARUNA. D. K,MAHABUBNAGAR,Telangana,Lok Sabha,147000000.0,44232038.0,30.08982176870748,127,195,34958077.0,9273961.0,20.96661474201121,39.44099378881988,68,102767962.0,77200000.0,ARUNA. D. K,MAHABUBNAGAR,Telangana
6a932b5ecd944524379ee228,Shri Birendra Prasad Baishya (2025-31),Sitting Rajya Sabha,Assam,Rajya Sabha,98000000.0,27790330.0,28.357479591836736,1,44,995373.0,26794957.0,96.41827570957236,2.2222222222222223,43,70209670.0,76500000.0,Shri Birendra Prasad Baishya (2025-31),Sitting Rajya Sabha,Assam
6a932b5ecd944524379ee226,Shri Banshilal Gurjar (2024-30),Sitting Rajya Sabha,Madhya Pradesh,Rajya Sabha,147000000.0,41424435.0,28.17988775510204,10,71,10570000.0,30854435.0,74.48365922190611,12.345679012345679,61,105575565.0,50400222.0,Shri Banshilal Gurjar (2024-30),Sitting Rajya Sabha,Madhya Pradesh
6a932b5bcd944524379edf04,Priyanka Gandhi Vadra,WAYANAD,Kerala,Lok Sabha,122500000.0,34714501.0,28.338368163265304,10,81,15019751.0,19694750.0,56.73349589556249,10.989010989010989,71,87785499.0,98450000.0,Priyanka Gandhi Vadra,WAYANAD,Kerala
6a932b5bcd944524379edeb9,Mahendra Singh Solanky,DEWAS,Madhya Pradesh,Lok Sabha,147000000.0,41462417.0,28.205725850340137,10,131,6249000.0,35213417.0,84.92851972426017,7.092198581560284,121,105537583.0,100888718.0,Mahendra Singh Solanky,DEWAS,Madhya Pradesh
6a932b5ecd944524379ee2c4,Smt. P. T. Usha (2022-28),Nominated Rajya Sabha,Kerala,Rajya Sabha,196063957.11,55206130.0,28.157204829354264,39,82,40172739.0,15033391.0,27.231379921034133,32.231404958677686,43,140857827.11,97750000.0,Smt. P. T. Usha (2022-28),Nominated Rajya Sabha,Kerala
6a932b5ecd944524379ee285,Shri Rajib Bhattacharjee (2024-28),Sitting Rajya Sabha,Tripura,Rajya Sabha,122500000.0,34210580.0,27.92700408163265,18,40,19522053.0,14688527.0,42.93562693178543,31.03448275862069,22,88289420.0,65127291.0,Shri Rajib Bhattacharjee (2024-28),Sitting Rajya Sabha,Tripura
6a932b5bcd944524379edf43,Sanjay Haribhau Jadhav,PARBHANI,Maharashtra,Lok Sabha,147000000.0,40999822.0,27.89103537414966,28,56,23065576.0,17934246.0,43.742253320026606,33.33333333333333,28,106000178.0,58388880.0,Sanjay Haribhau Jadhav,PARBHANI,Maharashtra
6a932b5bcd944524379edf74,Shri LS Tejasvi Surya ,BANGALORE SOUTH,Karnataka,Lok Sabha,147000000.0,40913804.0,27.83251972789116,25,112,25236528.0,15677276.0,38.317815669254315,18.248175182481752,87,106086196.0,100996984.0,Shri LS Tejasvi Surya ,BANGALORE SOUTH,Karnataka
6a932b5ecd944524379ee275,Shri Pabitra Margherita (2022-28),Sitting Rajya Sabha,Assam,Rajya Sabha,220563957.11,63642733.44,28.854548256159546,5,205,5848086.4399999995,57794647.0,90.81106966357227,2.380952380952381,200,156921223.67000002,164202949.1,Shri Pabitra Margherita (2022-28),Sitting Rajya Sabha,Assam
6a932b5bcd944524379ede80,JITIN PRASADA,PILIBHIT,Uttar Pradesh,Lok Sabha,147000000.0,41842816.0,28.46450068027211,22,37,7678364.0,34164452.0,81.64950466048938,37.28813559322034,15,105157184.0,73211600.0,JITIN PRASADA,PILIBHIT,Uttar Pradesh
6a932b5bcd944524379edf3c,S. Jagathrakshakan,ARAKKONAM,Tamil Nadu,Lok Sabha,180589332.34,52167418.0,28.887319823400816,34,130,36513077.0,15654341.0,30.007889215448614,20.73170731707317,96,128421914.34,112988000.0,S. Jagathrakshakan,ARAKKONAM,Tamil Nadu
6a932b5ecd944524379ee1f3,Dr. Dharmasthala Veerendra Heggade (2022-28),Nominated Rajya Sabha,Karnataka,Rajya Sabha,196063957.11,56879514.0,29.010693672824438,301,173,28999430.0,27880084.0,49.016037654611466,63.50210970464135,-128,139184443.11,104292000.0,Dr. Dharmasthala Veerendra Heggade (2022-28),Nominated Rajya Sabha,Karnataka
6a932b5bcd944524379edef3,PHANI BHUSAN CHOUDHURY,BARPETA,Assam,Lok Sabha,147000000.0,42116247.0,28.650508163265304,3,84,4400000.0,37716247.0,89.55272534136292,3.4482758620689653,81,104883753.0,85128000.0,PHANI BHUSAN CHOUDHURY,BARPETA,Assam
6a932b5bcd944524379ede3e,Dr Shashi Tharoor,THIRUVANANTHAPURAM,Kerala,Lok Sabha,147000000.0,41754577.0,28.404474149659865,40,74,33758390.0,7996187.0,19.15044427345055,35.08771929824561,34,105245423.0,60485470.0,Dr Shashi Tharoor,THIRUVANANTHAPURAM,Kerala
6a932b5bcd944524379edf9d,SUKANTA KUMAR PANIGRAHI,KANDHAMAL,Odisha,Lok Sabha,190712424.11,54209040.0,28.424493188096157,148,202,40058531.0,14150509.0,26.103596374331662,42.285714285714285,54,136503384.11,65804238.0,SUKANTA KUMAR PANIGRAHI,KANDHAMAL,Odisha
6a932b5bcd944524379ede76,Jagannath Sarkar,RANAGHAT,West Bengal,Lok Sabha,147000000.0,41712525.0,28.375867346938776,70,152,34507754.0,7204771.0,17.272440352148426,31.53153153153153,82,105287475.0,79754129.0,Jagannath Sarkar,RANAGHAT,West Bengal
6a932b5ecd944524379ee225,Shri Balyogi Umeshnath (2024-30),Sitting Rajya Sabha,Madhya Pradesh,Rajya Sabha,147000000.0,41747000.0,28.39931972789116,11,67,7950000.0,33797000.0,80.95671545260737,14.102564102564102,56,105253000.0,77745980.0,Shri Balyogi Umeshnath (2024-30),Sitting Rajya Sabha,Madhya Pradesh
6a932b5ecd944524379ee1fe,Dr. M. Dhanapal (2025-31),Sitting Rajya Sabha,Tamil Nadu,Rajya Sabha,89248285.42,23989964.0,26.88002787628231,27,24,20303393.0,3686571.0,15.367138525093244,52.94117647058824,-3,65258321.42,26927000.0,Dr. M. Dhanapal (2025-31),Sitting Rajya Sabha,Tamil Nadu
6a932b5bcd944524379edf5b,SHIVRAJ SINGH CHOUHAN,VIDISHA,Madhya Pradesh,Lok Sabha,147000000.0,38851625.0,26.4296768707483,10,97,6443125.0,32408500.0,83.4160733302661,9.345794392523365,87,108148375.0,56000000.0,SHIVRAJ SINGH CHOUHAN,VIDISHA,Madhya Pradesh
6a932b5bcd944524379ede93,KALYAN VAIJINATHRAO KALE,JALNA,Maharashtra,Lok Sabha,147000000.0,39254291.0,26.70359931972789,19,42,18358754.0,20895537.0,53.23121744830394,31.147540983606557,23,107745709.0,41650000.0,KALYAN VAIJINATHRAO KALE,JALNA,Maharashtra
6a932b5bcd944524379eddf7,BAPI HALDAR,MATHURAPUR,West Bengal,Lok Sabha,147000000.0,39006328.0,26.534917006802722,87,78,33330839.0,5675489.0,14.550175038265586,52.72727272727272,-9,107993672.0,43205343.0,BAPI HALDAR,MATHURAPUR,West Bengal
6a932b5ecd944524379ee1fc,Dr. L. Murugan (2024-30),Sitting Rajya Sabha,Madhya Pradesh,Rajya Sabha,147000000.0,38699774.0,26.326376870748298,6,32,7699574.0,31000200.0,80.10434376180078,15.789473684210526,26,108300226.0,75750000.0,Dr. L. Murugan (2024-30),Sitting Rajya Sabha,Madhya Pradesh
6a932b5bcd944524379edebc,MAHIMA KUMARI MEWAR,RAJSAMAND,Rajasthan,Lok Sabha,183892143.0,48238044.0,26.23170474444903,26,109,21655271.0,26582773.0,55.10748528692415,19.25925925925926,83,135654099.0,88925000.0,MAHIMA KUMARI MEWAR,RAJSAMAND,Rajasthan
6a932b5ecd944524379ee24f,Shri Kanad Purkayastha (2025-31),Sitting Rajya Sabha,Assam,Rajya Sabha,98000000.0,25601397.0,26.123874489795917,0,50,0.0,25601397.0,100.0,0.0,50,72398603.0,65000000.0,Shri Kanad Purkayastha (2025-31),Sitting Rajya Sabha,Assam
6a932b5bcd944524379ede7b,JASHUBHAI BHILUBHAI RATHVA,CHHOTA UDAIPUR,Gujarat,Lok Sabha,147000000.0,38424412.0,26.139055782312926,96,248,32109147.0,6315265.0,16.435554043091148,27.906976744186046,152,108575588.0,72685088.0,JASHUBHAI BHILUBHAI RATHVA,CHHOTA UDAIPUR,Gujarat
6a932b5bcd944524379edeb4,M. MALLESH BABU,KOLAR,Karnataka,Lok Sabha,147065957.11,40766132.0,27.71962512677792,3,73,3493016.0,37273116.0,91.43157364058969,3.9473684210526314,70,106299825.11000001,46594000.0,M. MALLESH BABU,KOLAR,Karnataka
6a932b5bcd944524379edea7,KOTA SRINIVAS POOJARY,UDUPI CHIKMAGALUR,Karnataka,Lok Sabha,147000000.0,40865192.0,27.799450340136055,51,269,21595331.0,19269861.0,47.15470564777966,15.937499999999998,218,106134808.0,100780000.0,KOTA SRINIVAS POOJARY,UDUPI CHIKMAGALUR,Karnataka
6a932b5bcd944524379edee7,Nitin Jairam Gadkari,NAGPUR,Maharashtra,Lok Sabha,168195086.11,46558565.0,27.68128729370285,19,48,28671958.0,17886607.0,38.41743619031214,28.35820895522388,29,121636521.11000001,110555564.0,Nitin Jairam Gadkari,NAGPUR,Maharashtra
6a932b5bcd944524379edf8d,Smt Hema Malini,MATHURA,Uttar Pradesh,Lok Sabha,147000000.0,40721168.0,27.70147482993197,33,55,26155658.0,14565510.0,35.768890519053876,37.5,22,106278832.0,44588332.0,Smt Hema Malini,MATHURA,Uttar Pradesh
6a932b5bcd944524379edeee,PARSHOTTAMBHAI RUPALA,RAJKOT,Gujarat,Lok Sabha,147000000.0,40230082.0,27.367402721088435,90,229,37799055.0,2431027.0,6.042808960717505,28.213166144200624,139,106769918.0,105969909.0,PARSHOTTAMBHAI RUPALA,RAJKOT,Gujarat
6a932b5ecd944524379ee200,Dr. Medha Vishram Kulkarni (2024-30),Sitting Rajya Sabha,Maharashtra,Rajya Sabha,147000000.0,41737818.0,28.39307346938775,31,76,30816058.0,10921760.0,26.167539472235944,28.971962616822427,45,105262182.0,75940000.0,Dr. Medha Vishram Kulkarni (2024-30),Sitting Rajya Sabha,Maharashtra
6a932b5bcd944524379eddb1,ABHIJIT GANGOPADHYAY,TAMLUK,West Bengal,Lok Sabha,147000000.0,40622867.78,27.63460393197279,74,191,25363606.78,15259261.0,37.563229367850404,27.92452830188679,117,106377132.22,69230649.0,ABHIJIT GANGOPADHYAY,TAMLUK,West Bengal
6a932b5bcd944524379edde7,ATUL GARG,GHAZIABAD,Uttar Pradesh,Lok Sabha,155336470.0,42043789.0,27.066270399990422,36,41,33799309.0,8244480.0,19.609269754445776,46.75324675324675,5,113292681.0,38206028.0,ATUL GARG,GHAZIABAD,Uttar Pradesh
6a932b5bcd944524379edf33,Ravindra Vasantrao Chavan,NANDED,Maharashtra,Lok Sabha,147000000.0,39838293.0,27.100879591836737,26,115,19985533.0,19852760.0,49.8333600789572,18.439716312056735,89,107161707.0,93373915.0,Ravindra Vasantrao Chavan,NANDED,Maharashtra
6a932b5bcd944524379eddd4,Annpurna Devi ,KODARMA,Jharkhand,Lok Sabha,166665931.8,42079828.0,25.24800812351742,85,303,24734006.0,17345822.0,41.221228375743365,21.90721649484536,218,124586103.80000001,93036600.0,Annpurna Devi ,KODARMA,Jharkhand
6a932b5bcd944524379edf4a,Saptagiri Sankar Ulaka,KORAPUT,Odisha,Lok Sabha,269500000.0,67850166.0,25.176313914656774,159,416,46662417.0,21187749.0,31.22726184634537,27.652173913043477,257,201649834.0,137630000.0,Saptagiri Sankar Ulaka,KORAPUT,Odisha
6a932b5bcd944524379ede83,JUNE MALIAH,MEDINIPUR,West Bengal,Lok Sabha,147000000.0,36949288.0,25.135570068027214,7,24,18832040.0,18117248.0,49.03273914236183,22.58064516129032,17,110050712.0,77665490.0,JUNE MALIAH,MEDINIPUR,West Bengal
6a932b5bcd944524379eddf9,BASTIPATI NAGARAJU PANCHALINGALA,KURNOOL,Andhra Pradesh,Lok Sabha,159998515.11,44033277.0,27.521053535857405,143,65,43534075.0,499202.0,1.133692593444726,68.75,-78,115965238.11000001,38500000.0,BASTIPATI NAGARAJU PANCHALINGALA,KURNOOL,Andhra Pradesh
6a932b5bcd944524379edfc9,Y S Avinash Reddy,KADAPA,Andhra Pradesh,Lok Sabha,156430260.11,40434883.0,25.848504612577283,57,243,29441518.0,10993365.0,27.187824433670304,19.0,186,115995377.11000001,91727241.0,Y S Avinash Reddy,KADAPA,Andhra Pradesh
6a932b5bcd944524379ede4d,DR.K.SUDHAKAR,CHIKBALLAPUR,Karnataka,Lok Sabha,147000000.0,37553975.0,25.54692176870748,18,142,8044009.0,29509966.0,78.58013965232709,11.25,124,109446025.0,96630000.0,DR.K.SUDHAKAR,CHIKBALLAPUR,Karnataka
6a932b5bcd944524379eded6,MUHAMMED HAMDULLAH SAYEED,LAKSHADWEEP,Lakshadweep,Lok Sabha,153942460.41,39337535.0,25.553401508090133,2,26,1633047.0,37704488.0,95.84862905110857,7.142857142857142,24,114604925.41,89778744.0,MUHAMMED HAMDULLAH SAYEED,LAKSHADWEEP,Lakshadweep
6a932b5bcd944524379edf40,SAMBIT PATRA,PURI,Odisha,Lok Sabha,147000000.0,38354750.0,26.09166666666667,548,175,31620874.0,6733876.0,17.556824122175218,75.79529737206086,-373,108645250.0,82880000.0,SAMBIT PATRA,PURI,Odisha
6a932b5bcd944524379ede29,DEVESH CHANDRA THAKUR,SITAMARHI,Bihar,Lok Sabha,163809205.11,41894417.0,25.57512990302795,119,90,38054803.0,3839614.0,9.164977758253565,56.9377990430622,-29,121914788.11000001,52613659.0,DEVESH CHANDRA THAKUR,SITAMARHI,Bihar
6a932b5ecd944524379ee214,Shri A. A. Rahim (2022-28),Sitting Rajya Sabha,Kerala,Rajya Sabha,220563957.11,56633403.0,25.67663535876612,17,58,26629839.0,30003564.0,52.978564611418456,22.666666666666664,41,163930554.11,90785000.0,Shri A. A. Rahim (2022-28),Sitting Rajya Sabha,Kerala
6a932b5bcd944524379eddb3,ADHIKARI SOUMENDU,KANTHI,West Bengal,Lok Sabha,147000000.0,38304241.0,26.057306802721087,29,41,36121123.0,2183118.0,5.6994158949657825,41.42857142857143,12,108695759.0,59813259.0,ADHIKARI SOUMENDU,KANTHI,West Bengal
6a932b5bcd944524379ede5f,GAURAV GOGOI,JORHAT,Assam,Lok Sabha,147000000.0,40275131.0,27.398048299319726,35,429,8010896.0,32264235.0,80.10957183478807,7.543103448275862,394,106724869.0,94549998.0,GAURAV GOGOI,JORHAT,Assam
6a932b5bcd944524379ede64,GODAM NAGESH,ADILABAD,Telangana,Lok Sabha,147000000.0,35717086.0,24.297337414965988,80,277,17451632.0,18265454.0,51.139261472786444,22.408963585434176,197,111282914.0,89785000.0,GODAM NAGESH,ADILABAD,Telangana
6a932b5bcd944524379ede97,Kamlesh Paswan,BANSGAON,Uttar Pradesh,Lok Sabha,147000000.0,35635253.0,24.241668707482994,0,124,0.0,35635253.0,100.0,0.0,124,111364747.0,99901614.0,Kamlesh Paswan,BANSGAON,Uttar Pradesh
6a932b5ecd944524379ee2bd,Smt. Jebi Mather Hisham (2022-28),Sitting Rajya Sabha,Kerala,Rajya Sabha,220563957.11,54417993.0,24.672205610121768,47,72,41671596.0,12746397.0,23.423129552021514,39.49579831932773,25,166145964.11,110053749.0,Smt. Jebi Mather Hisham (2022-28),Sitting Rajya Sabha,Kerala
6a932b5ecd944524379ee29c,Shri Sandosh Kumar P (2022-28),Sitting Rajya Sabha,Kerala,Rajya Sabha,220563957.11,55957933.0,25.370388586242388,29,75,29703001.0,26254932.0,46.919052567577864,27.884615384615387,46,164606024.11,119178072.0,Shri Sandosh Kumar P (2022-28),Sitting Rajya Sabha,Kerala
6a932b5bcd944524379eddb2,Abu Taher Khan,MURSHIDABAD,West Bengal,Lok Sabha,147000000.0,36162113.0,24.6000768707483,172,156,29714725.0,6447388.0,17.829124089070792,52.4390243902439,-16,110837887.0,68395535.0,Abu Taher Khan,MURSHIDABAD,West Bengal
6a932b5bcd944524379ede3c,DR RAJKUMAR SANGWAN,BAGHPAT,Uttar Pradesh,Lok Sabha,147000000.0,36662976.0,24.9408,16,103,10927859.0,25735117.0,70.19374804707616,13.445378151260504,87,110337024.0,77236924.0,DR RAJKUMAR SANGWAN,BAGHPAT,Uttar Pradesh
6a932b5bcd944524379ede30,DHAVAL LAXMANBHAI PATEL,VALSAD,Gujarat,Lok Sabha,147000000.0,36923530.0,25.11804761904762,60,176,32437956.0,4485574.0,12.148280513807862,25.423728813559322,116,110076470.0,78172377.0,DHAVAL LAXMANBHAI PATEL,VALSAD,Gujarat
6a932b5bcd944524379edea6,KONDA VISHWESHWAR REDDY,CHELVELLA,Telangana,Lok Sabha,233721420.96,57214092.0,24.479609855611756,180,339,47532371.0,9681721.0,16.921916719398432,34.68208092485549,159,176507328.96,97234000.0,KONDA VISHWESHWAR REDDY,CHELVELLA,Telangana
6a932b5bcd944524379edf7e,Shri Suresh Kodikunnil,MAVELIKKARA,Kerala,Lok Sabha,172429519.11,41963456.0,24.336584719713656,58,133,26813391.0,15150065.0,36.10299637856329,30.36649214659686,75,130466063.11000001,99735690.0,Shri Suresh Kodikunnil,MAVELIKKARA,Kerala
6a932b5bcd944524379edf84,Shrirang Appa Barne,MAVAL,Maharashtra,Lok Sabha,147000000.0,35720911.0,24.29993945578231,32,75,23546814.0,12174097.0,34.08114927416045,29.906542056074763,43,111279089.0,84900000.0,Shrirang Appa Barne,MAVAL,Maharashtra
6a932b5bcd944524379edf4d,SATPAL BRAHAMCHARI,SONEPAT,Haryana,Lok Sabha,147000000.0,35904950.0,24.42513605442177,19,212,11241216.0,24663734.0,68.69173749023464,8.225108225108226,193,111095050.0,121664729.0,SATPAL BRAHAMCHARI,SONEPAT,Haryana
6a932b5bcd944524379edf68,Shri Bhartruhari Mahtab,CUTTACK,Odisha,Lok Sabha,147000000.0,36110567.0,24.56501156462585,86,397,25600877.0,10509690.0,29.10419545613892,17.805383022774325,311,110889433.0,120809520.0,Shri Bhartruhari Mahtab,CUTTACK,Odisha
6a932b5ecd944524379ee203,Dr. Parmar Jashvantsinh Salamsinh (2024-30),Sitting Rajya Sabha,Gujarat,Rajya Sabha,147000000.0,37839089.0,25.7408768707483,61,312,26672911.0,11166178.0,29.509637507393478,16.353887399463808,251,109160911.0,81012814.0,Dr. Parmar Jashvantsinh Salamsinh (2024-30),Sitting Rajya Sabha,Gujarat
6a932b5ecd944524379ee1f7,Dr. John Brittas (2021-27),Sitting Rajya Sabha,Kerala,Rajya Sabha,245063957.11,57506835.0,23.46605175161982,36,108,52630093.0,4876742.0,8.48028238730231,25.0,72,187557122.11,161931542.0,Dr. John Brittas (2021-27),Sitting Rajya Sabha,Kerala
6a932b5bcd944524379ededc,NABA CHARAN MAJHI,MAYURBHANJ,Odisha,Lok Sabha,147563957.11,34422207.0,23.326974739732904,27,194,13783962.0,20638245.0,59.956193395734324,12.217194570135746,167,113141750.11000001,118700000.0,NABA CHARAN MAJHI,MAYURBHANJ,Odisha
6a932b5bcd944524379edf0c,RACHNA BANERJEE,HOOGHLY,West Bengal,Lok Sabha,147000000.0,34234471.0,23.288755782312926,36,68,14998488.0,19235983.0,56.18893015755961,34.61538461538461,32,112765529.0,83394407.44,RACHNA BANERJEE,HOOGHLY,West Bengal
6a932b5bcd944524379ede00,BHASKAR MURLIDHAR BHAGARE,DINDORI,Maharashtra,Lok Sabha,147000000.0,34081627.0,23.184780272108842,19,100,19056745.0,15024882.0,44.08499042607326,15.966386554621847,81,112918373.0,79799800.0,BHASKAR MURLIDHAR BHAGARE,DINDORI,Maharashtra
6a932b5ecd944524379ee2c5,Smt. Phulo Devi Netam (2026-32),Sitting Rajya Sabha,Chhattisgarh,Rajya Sabha,49000000.0,11348157.0,23.159504081632655,0,81,0.0,11348157.0,100.0,0.0,81,37651843.0,48777604.0,Smt. Phulo Devi Netam (2026-32),Sitting Rajya Sabha,Chhattisgarh
6a932b5ecd944524379ee238,Shri Ghanshyam Tiwari (2022-28),Sitting Rajya Sabha,Rajasthan,Rajya Sabha,196063957.11,45570943.0,23.242896691324457,28,60,29098344.0,16472599.0,36.14715411967666,31.818181818181817,32,150493014.11,64522661.0,Shri Ghanshyam Tiwari (2022-28),Sitting Rajya Sabha,Rajasthan
6a932b5bcd944524379eddc8,AMRARAM,SIKAR,Rajasthan,Lok Sabha,165691544.11,38165228.0,23.03390206482879,49,122,24765138.0,13400090.0,35.11072958872406,28.654970760233915,73,127526316.11000001,65056579.0,AMRARAM,SIKAR,Rajasthan
6a932b5bcd944524379ede77,Jagdambika Pal,DOMARIYAGANJ,Uttar Pradesh,Lok Sabha,160643957.11,38873088.0,24.198288375940518,0,75,0.0,38873088.0,100.0,0.0,75,121770869.11000001,97048500.0,Jagdambika Pal,DOMARIYAGANJ,Uttar Pradesh
6a932b5ecd944524379ee2c6,Smt. Rajathi (2025-31),Sitting Rajya Sabha,Tamil Nadu,Rajya Sabha,89248285.42,21237106.0,23.79553388623519,16,39,10000000.0,11237106.0,52.912604947208905,29.09090909090909,23,68011179.42,49000000.0,Smt. Rajathi (2025-31),Sitting Rajya Sabha,Tamil Nadu
6a932b5bcd944524379edf64,Shri Arjun Ram Meghwal,BIKANER,Rajasthan,Lok Sabha,147000000.0,34700414.0,23.60572380952381,17,62,19586063.0,15114351.0,43.556687825107794,21.518987341772153,45,112299586.0,77969376.0,Shri Arjun Ram Meghwal,BIKANER,Rajasthan
6a932b5bcd944524379ede45,DR. MANSUKH MANDAVIYA,PORBANDAR,Gujarat,Lok Sabha,147000000.0,34762587.0,23.64801836734694,72,238,27644193.0,7118394.0,20.477169895324536,23.225806451612904,166,112237413.0,114588516.0,DR. MANSUKH MANDAVIYA,PORBANDAR,Gujarat
6a932b5ecd944524379ee217,Shri Ajay Makan (2024-30),Sitting Rajya Sabha,Karnataka,Rajya Sabha,147000000.0,35435523.0,24.105797959183672,2,11,1379107.0,34056416.0,96.10812291383424,15.384615384615385,9,111564477.0,59850000.0,Shri Ajay Makan (2024-30),Sitting Rajya Sabha,Karnataka
6a932b5bcd944524379edec7,MANNA LAL RAWAT,UDAIPUR,Rajasthan,Lok Sabha,147000000.0,35533993.0,24.1727843537415,24,176,23891612.0,11642381.0,32.76406622807631,12.0,152,111466007.0,52441798.0,MANNA LAL RAWAT,UDAIPUR,Rajasthan
6a932b5bcd944524379edf0a,R.K. CHAUDHARY,MOHANLALGANJ,Uttar Pradesh,Lok Sabha,147000000.0,34622708.0,23.552862585034013,14,79,3010942.0,31611766.0,91.30356296798044,15.053763440860216,65,112377292.0,72543098.0,R.K. CHAUDHARY,MOHANLALGANJ,Uttar Pradesh
6a932b5ecd944524379ee297,Shri Sadanand Mhalu Shet Tanavade (2023-29),Sitting Rajya Sabha,Goa,Rajya Sabha,171500000.0,37836353.99,22.062013988338194,10,32,27353916.990000002,10482437.0,27.704669965743705,23.809523809523807,22,133663646.00999999,87791786.0,Shri Sadanand Mhalu Shet Tanavade (2023-29),Sitting Rajya Sabha,Goa
6a932b5bcd944524379edfb7,V. SOMANNA,TUMKUR,Karnataka,Lok Sabha,147000000.0,32293790.0,21.96856462585034,4,57,7214529.0,25079261.0,77.65970175690124,6.557377049180328,53,114706210.0,67250000.0,V. SOMANNA,TUMKUR,Karnataka
6a932b5ecd944524379ee234,Shri Dhananjay Bhimrao Mahadik (2022-28),Sitting Rajya Sabha,Maharashtra,Rajya Sabha,220383643.11,48415797.0,21.968870428298636,32,126,39394693.0,9021104.0,18.63256325203115,20.253164556962027,94,171967846.11,88425023.0,Shri Dhananjay Bhimrao Mahadik (2022-28),Sitting Rajya Sabha,Maharashtra
6a932b5bcd944524379ede74,JAGADISH CHANDRA BARMA BASUNIA,COOCHBEHAR,West Bengal,Lok Sabha,168604641.11,36689865.0,21.760886745734965,1,96,4898435.0,31791430.0,86.64907870334218,1.0309278350515463,95,131914776.11000001,119458523.0,JAGADISH CHANDRA BARMA BASUNIA,COOCHBEHAR,West Bengal
6a932b5bcd944524379ede02,BHOJRAJ NAG,KANKER,Chhattisgarh,Lok Sabha,164672734.11,35985836.0,21.85294134726746,29,44,19984971.0,16000865.0,44.46434147034961,39.726027397260275,15,128686898.11000001,33496000.0,BHOJRAJ NAG,KANKER,Chhattisgarh
6a932b5bcd944524379ede20,D M Kathir Anand,VELLORE,Tamil Nadu,Lok Sabha,160196941.11,34828146.0,21.740830853995572,15,67,16990701.0,17837445.0,51.21560303554487,18.29268292682927,52,125368795.11000001,78964000.0,D M Kathir Anand,VELLORE,Tamil Nadu
